Timestamp,Label,Location Name,Power (W),Energy (Wh),Appliance,user1_activity,user2_activity,user3_activity,Total Power (W),Unix Time,state
2024-11-28 15:24:17,SMP05,Laboratory 207,42.91,8248.354,Jeein Computer,wpc,wpc,wpc,42.91,1732807457,S31
2024-11-28 15:24:29,SMP05,Laboratory 207,42.91,8248.354,Jeein Computer,wpc,wpc,wpc,42.91,1732807469,S31
2024-11-28 15:24:41,SMP05,Laboratory 207,42.91,8248.354,Jeein Computer,wpc,wpc,wpc,42.91,1732807481,S31
2024-11-28 15:24:53,SMP05,Laboratory 207,42.91,8248.354,Jeein Computer,wpc,wpc,wpc,42.91,1732807493,S31
2024-11-28 15:25:05,SMP05,Laboratory 207,35.982,8249.061,Jeein Computer,wpc,wpc,wpc,35.982,1732807505,S31
2024-11-28 15:25:17,SMP05,Laboratory 207,35.982,8249.061,Jeein Computer,wpc,wpc,wpc,35.982,1732807517,S31
2024-11-28 15:25:29,SMP05,Laboratory 207,35.982,8249.061,Jeein Computer,wpc,wpc,wpc,35.982,1732807529,S31
2024-11-28 15:25:41,SMP05,Laboratory 207,35.982,8249.061,Jeein Computer,wpc,wpc,wpc,35.982,1732807541,S31
2024-11-28 15:25:54,SMP05,Laboratory 207,35.982,8249.061,Jeein Computer,wpc,wpc,wpc,35.982,1732807554,S31
2024-11-28 15:26:06,SMP05,Laboratory 207,44.632,8249.774,Jeein Computer,wpc,wpc,wpc,44.632,1732807566,S31
2024-11-28 15:26:18,SMP05,Laboratory 207,44.632,8249.774,Jeein Computer,wpc,wpc,wpc,44.632,1732807578,S31
2024-11-28 15:26:30,SMP05,Laboratory 207,44.632,8249.774,Jeein Computer,wpc,wpc,wpc,44.632,1732807590,S31
2024-11-28 15:26:42,SMP05,Laboratory 207,44.632,8249.774,Jeein Computer,wpc,wpc,wpc,44.632,1732807602,S31
2024-11-28 15:26:54,SMP05,Laboratory 207,44.632,8249.774,Jeein Computer,wpc,wpc,wpc,44.632,1732807614,S31
2024-11-28 15:27:06,SMP05,Laboratory 207,52.712,8250.671,Jeein Computer,wpc,wpc,wpc,52.712,1732807626,S31
2024-11-28 15:27:18,SMP05,Laboratory 207,52.712,8250.671,Jeein Computer,wpc,wpc,wpc,52.712,1732807638,S31
2024-11-28 15:27:30,SMP05,Laboratory 207,52.712,8250.671,Jeein Computer,wpc,wpc,wpc,52.712,1732807650,S31
2024-11-28 15:27:42,SMP05,Laboratory 207,52.712,8250.671,Jeein Computer,wpc,wpc,wpc,52.712,1732807662,S31
2024-11-28 15:27:54,SMP05,Laboratory 207,52.712,8250.671,Jeein Computer,wpc,wpc,wpc,52.712,1732807674,S31
2024-11-28 15:28:06,SMP05,Laboratory 207,58.27,8251.567,Jeein Computer,wpc,wpc,wpc,58.27,1732807686,S31
2024-11-28 15:28:19,SMP05,Laboratory 207,58.27,8251.567,Jeein Computer,wpc,wpc,wpc,58.27,1732807699,S31
2024-11-28 15:28:31,SMP05,Laboratory 207,58.27,8251.567,Jeein Computer,wpc,wpc,wpc,58.27,1732807711,S31
2024-11-28 15:28:43,SMP05,Laboratory 207,58.27,8251.567,Jeein Computer,wpc,wpc,wpc,58.27,1732807723,S31
2024-11-28 15:28:55,SMP05,Laboratory 207,58.27,8251.567,Jeein Computer,wpc,wpc,wpc,58.27,1732807735,S31
2024-11-28 15:29:07,SMP05,Laboratory 207,49.983,8252.509,Jeein Computer,wpc,wpc,wpc,49.983,1732807747,S31
2024-11-28 15:29:19,SMP05,Laboratory 207,49.983,8252.509,Jeein Computer,wpc,wpc,wpc,49.983,1732807759,S31
2024-11-28 15:29:31,SMP05,Laboratory 207,49.983,8252.509,Jeein Computer,wpc,wpc,wpc,49.983,1732807771,S31
2024-11-28 15:29:43,SMP05,Laboratory 207,49.983,8252.509,Jeein Computer,wpc,wpc,wpc,49.983,1732807783,S31
2024-11-28 15:29:55,SMP05,Laboratory 207,49.983,8252.509,Jeein Computer,wpc,wpc,wpc,49.983,1732807795,S31
2024-11-28 15:30:09,SMP05,Laboratory 207,42.441,8253.428,Jeein Computer,wpc,wopc,wpc,42.441,1732807809,S36
2024-11-28 15:30:21,SMP05,Laboratory 207,42.441,8253.428,Jeein Computer,wpc,wopc,wpc,42.441,1732807821,S36
2024-11-28 15:30:33,SMP05,Laboratory 207,42.441,8253.428,Jeein Computer,wpc,wopc,wpc,42.441,1732807833,S36
2024-11-28 15:30:45,SMP05,Laboratory 207,42.441,8253.428,Jeein Computer,wpc,wopc,wpc,42.441,1732807845,S36
2024-11-28 15:30:57,SMP05,Laboratory 207,42.441,8253.428,Jeein Computer,wpc,wopc,wpc,42.441,1732807857,S36
2024-11-28 15:31:09,SMP05,Laboratory 207,49.75,8254.216,Jeein Computer,wpc,wopc,wpc,49.75,1732807869,S36
2024-11-28 15:31:21,SMP05,Laboratory 207,49.75,8254.216,Jeein Computer,wpc,wopc,wpc,49.75,1732807881,S36
2024-11-28 15:31:33,SMP05,Laboratory 207,49.75,8254.216,Jeein Computer,wpc,wopc,wpc,49.75,1732807893,S36
2024-11-28 15:31:45,SMP05,Laboratory 207,49.75,8254.216,Jeein Computer,wpc,wopc,wpc,49.75,1732807905,S36
2024-11-28 15:31:57,SMP05,Laboratory 207,49.75,8254.216,Jeein Computer,wpc,wopc,wpc,49.75,1732807917,S36
2024-11-28 15:32:09,SMP05,Laboratory 207,44.831,8255.011,Jeein Computer,wpc,wopc,wpc,44.831,1732807929,S36
2024-11-28 15:32:21,SMP05,Laboratory 207,44.831,8255.011,Jeein Computer,wpc,wopc,wpc,44.831,1732807941,S36
2024-11-28 15:32:33,SMP05,Laboratory 207,44.831,8255.011,Jeein Computer,wpc,wopc,wpc,44.831,1732807953,S36
2024-11-28 15:32:46,SMP05,Laboratory 207,44.831,8255.011,Jeein Computer,wpc,wopc,wpc,44.831,1732807966,S36
2024-11-28 15:32:58,SMP05,Laboratory 207,44.831,8255.011,Jeein Computer,wpc,wopc,wpc,44.831,1732807978,S36
2024-11-28 15:33:10,SMP05,Laboratory 207,35.709,8255.758,Jeein Computer,wpc,wopc,wpc,35.709,1732807990,S36
2024-11-28 15:33:22,SMP05,Laboratory 207,35.709,8255.758,Jeein Computer,wpc,wopc,wpc,35.709,1732808002,S36
2024-11-28 15:33:34,SMP05,Laboratory 207,35.709,8255.758,Jeein Computer,wpc,wopc,wpc,35.709,1732808014,S36
2024-11-28 15:33:46,SMP05,Laboratory 207,35.709,8255.758,Jeein Computer,wpc,wopc,wpc,35.709,1732808026,S36
2024-11-28 15:33:58,SMP05,Laboratory 207,35.709,8255.758,Jeein Computer,wpc,wopc,wpc,35.709,1732808038,S36
2024-11-28 15:34:10,SMP05,Laboratory 207,73.04,8256.487,Jeein Computer,wpc,wopc,wpc,73.04,1732808050,S36
2024-11-28 15:34:22,SMP05,Laboratory 207,73.04,8256.487,Jeein Computer,wpc,wopc,wpc,73.04,1732808062,S36
2024-11-28 15:34:34,SMP05,Laboratory 207,73.04,8256.487,Jeein Computer,wpc,wopc,wpc,73.04,1732808074,S36
2024-11-28 15:34:46,SMP05,Laboratory 207,73.04,8256.487,Jeein Computer,wpc,wopc,wpc,73.04,1732808086,S36
2024-11-28 15:34:58,SMP05,Laboratory 207,73.04,8256.487,Jeein Computer,wpc,wopc,wpc,73.04,1732808098,S36
2024-11-28 15:35:10,SMP05,Laboratory 207,63.821,8257.395,Jeein Computer,wpc,wopc,l,63.821,1732808110,S39
2024-11-28 15:35:23,SMP05,Laboratory 207,63.821,8257.395,Jeein Computer,wpc,wopc,l,63.821,1732808123,S39
2024-11-28 15:35:35,SMP05,Laboratory 207,63.821,8257.395,Jeein Computer,wpc,wopc,l,63.821,1732808135,S39
2024-11-28 15:35:47,SMP05,Laboratory 207,63.821,8257.395,Jeein Computer,wpc,wopc,l,63.821,1732808147,S39
2024-11-28 15:35:59,SMP05,Laboratory 207,63.821,8257.395,Jeein Computer,wpc,wopc,l,63.821,1732808159,S39
2024-11-28 15:36:11,SMP05,Laboratory 207,37.58,8258.304,Jeein Computer,wpc,wopc,l,37.58,1732808171,S39
2024-11-28 15:36:23,SMP05,Laboratory 207,37.58,8258.304,Jeein Computer,wpc,wopc,l,37.58,1732808183,S39
2024-11-28 15:36:35,SMP05,Laboratory 207,37.58,8258.304,Jeein Computer,wpc,wopc,l,37.58,1732808195,S39
2024-11-28 15:36:47,SMP05,Laboratory 207,37.58,8258.304,Jeein Computer,wpc,wopc,l,37.58,1732808207,S39
2024-11-28 15:36:59,SMP05,Laboratory 207,37.58,8258.304,Jeein Computer,wpc,wopc,l,37.58,1732808219,S39
2024-11-28 15:37:11,SMP05,Laboratory 207,56.055,8259.117,Jeein Computer,wpc,wopc,wpc,56.055,1732808231,S36
2024-11-28 15:37:24,SMP05,Laboratory 207,56.055,8259.117,Jeein Computer,wpc,wopc,wpc,56.055,1732808244,S36
2024-11-28 15:37:36,SMP05,Laboratory 207,56.055,8259.117,Jeein Computer,wpc,wopc,wpc,56.055,1732808256,S36
2024-11-28 15:37:48,SMP05,Laboratory 207,56.055,8259.117,Jeein Computer,wpc,wopc,wpc,56.055,1732808268,S36
2024-11-28 15:38:00,SMP05,Laboratory 207,56.055,8259.117,Jeein Computer,wpc,wopc,wpc,56.055,1732808280,S36
2024-11-28 15:38:12,SMP05,Laboratory 207,42.49,8259.946,Jeein Computer,wpc,wopc,wpc,42.49,1732808292,S36
2024-11-28 15:38:24,SMP05,Laboratory 207,42.49,8259.946,Jeein Computer,wpc,wopc,wpc,42.49,1732808304,S36
2024-11-28 15:38:36,SMP05,Laboratory 207,42.49,8259.946,Jeein Computer,wpc,wopc,wpc,42.49,1732808316,S36
2024-11-28 15:38:48,SMP05,Laboratory 207,42.49,8259.946,Jeein Computer,wpc,wopc,wpc,42.49,1732808328,S36
2024-11-28 15:39:00,SMP05,Laboratory 207,42.49,8259.946,Jeein Computer,wpc,wopc,wpc,42.49,1732808340,S36
2024-11-28 15:39:12,SMP05,Laboratory 207,34.428,8260.667,Jeein Computer,wpc,wopc,wpc,34.428,1732808352,S36
2024-11-28 15:39:25,SMP05,Laboratory 207,34.428,8260.667,Jeein Computer,wpc,wopc,wpc,34.428,1732808365,S36
2024-11-28 15:39:37,SMP05,Laboratory 207,34.428,8260.667,Jeein Computer,wpc,wopc,wpc,34.428,1732808377,S36
2024-11-28 15:39:49,SMP05,Laboratory 207,34.428,8260.667,Jeein Computer,wpc,wopc,wpc,34.428,1732808389,S36
2024-11-28 15:40:02,SMP05,Laboratory 207,40.954,8261.318,Jeein Computer,wpc,wopc,wpc,40.954,1732808402,S36
2024-11-28 15:40:14,SMP05,Laboratory 207,40.954,8261.318,Jeein Computer,wpc,wopc,wpc,40.954,1732808414,S36
2024-11-28 15:40:26,SMP05,Laboratory 207,40.954,8261.318,Jeein Computer,wpc,wopc,wpc,40.954,1732808426,S36
2024-11-28 15:40:38,SMP05,Laboratory 207,40.954,8261.318,Jeein Computer,wpc,wopc,wpc,40.954,1732808438,S36
2024-11-28 15:40:50,SMP05,Laboratory 207,40.954,8261.318,Jeein Computer,wpc,wopc,wpc,40.954,1732808450,S36
2024-11-28 15:41:03,SMP05,Laboratory 207,38.303,8261.96,Jeein Computer,wpc,wopc,wpc,38.303,1732808463,S36
2024-11-28 15:41:15,SMP05,Laboratory 207,38.303,8261.96,Jeein Computer,wpc,wopc,wpc,38.303,1732808475,S36
2024-11-28 15:41:27,SMP05,Laboratory 207,38.303,8261.96,Jeein Computer,wpc,wopc,wpc,38.303,1732808487,S36
2024-11-28 15:41:39,SMP05,Laboratory 207,38.303,8261.96,Jeein Computer,wpc,wopc,wpc,38.303,1732808499,S36
2024-11-28 15:41:51,SMP05,Laboratory 207,38.303,8261.96,Jeein Computer,wpc,wopc,wpc,38.303,1732808511,S36
2024-11-28 15:42:03,SMP05,Laboratory 207,43.816,8262.85,Jeein Computer,wpc,wopc,wpc,43.816,1732808523,S36
2024-11-28 15:42:15,SMP05,Laboratory 207,43.816,8262.85,Jeein Computer,wpc,wopc,wpc,43.816,1732808535,S36
2024-11-28 15:42:27,SMP05,Laboratory 207,43.816,8262.85,Jeein Computer,wpc,wopc,wpc,43.816,1732808547,S36
2024-11-28 15:42:39,SMP05,Laboratory 207,43.816,8262.85,Jeein Computer,wpc,wopc,wpc,43.816,1732808559,S36
2024-11-28 15:42:52,SMP05,Laboratory 207,43.816,8262.85,Jeein Computer,wpc,wopc,wpc,43.816,1732808572,S36
2024-11-28 15:43:04,SMP05,Laboratory 207,39.319,8263.63,Jeein Computer,wpc,wopc,wpc,39.319,1732808584,S36
2024-11-28 15:43:16,SMP05,Laboratory 207,39.319,8263.63,Jeein Computer,wpc,wopc,wpc,39.319,1732808596,S36
2024-11-28 15:43:28,SMP05,Laboratory 207,39.319,8263.63,Jeein Computer,wpc,wopc,wpc,39.319,1732808608,S36
2024-11-28 15:43:40,SMP05,Laboratory 207,39.319,8263.63,Jeein Computer,wpc,wopc,wpc,39.319,1732808620,S36
2024-11-28 15:43:52,SMP05,Laboratory 207,39.319,8263.63,Jeein Computer,wpc,wopc,wpc,39.319,1732808632,S36
2024-11-28 15:44:04,SMP05,Laboratory 207,31.748,8264.406,Jeein Computer,wpc,wopc,wpc,31.748,1732808644,S36
2024-11-28 15:44:16,SMP05,Laboratory 207,31.748,8264.406,Jeein Computer,wpc,wopc,wpc,31.748,1732808656,S36
2024-11-28 15:44:28,SMP05,Laboratory 207,31.748,8264.406,Jeein Computer,wpc,wopc,wpc,31.748,1732808668,S36
2024-11-28 15:44:40,SMP05,Laboratory 207,31.748,8264.406,Jeein Computer,wpc,wopc,wpc,31.748,1732808680,S36
2024-11-28 15:44:52,SMP05,Laboratory 207,31.748,8264.406,Jeein Computer,wpc,wopc,wpc,31.748,1732808692,S36
2024-11-28 15:45:04,SMP05,Laboratory 207,35.246,8265.14,Jeein Computer,wpc,wopc,wpc,35.246,1732808704,S36
2024-11-28 15:45:17,SMP05,Laboratory 207,35.246,8265.14,Jeein Computer,wpc,wopc,wpc,35.246,1732808717,S36
2024-11-28 15:45:29,SMP05,Laboratory 207,35.246,8265.14,Jeein Computer,wpc,wopc,wpc,35.246,1732808729,S36
2024-11-28 15:45:41,SMP05,Laboratory 207,35.246,8265.14,Jeein Computer,wpc,wopc,wpc,35.246,1732808741,S36
2024-11-28 15:45:53,SMP05,Laboratory 207,35.246,8265.14,Jeein Computer,wpc,wopc,wpc,35.246,1732808753,S36
2024-11-28 15:46:05,SMP05,Laboratory 207,32.235,8265.885,Jeein Computer,wpc,wopc,wpc,32.235,1732808765,S36
2024-11-28 15:46:17,SMP05,Laboratory 207,32.235,8265.885,Jeein Computer,wpc,wopc,wpc,32.235,1732808777,S36
2024-11-28 15:46:29,SMP05,Laboratory 207,32.235,8265.885,Jeein Computer,wpc,wopc,wpc,32.235,1732808789,S36
2024-11-28 15:46:42,SMP05,Laboratory 207,32.235,8265.885,Jeein Computer,wpc,wopc,wpc,32.235,1732808802,S36
2024-11-28 15:46:54,SMP05,Laboratory 207,32.235,8265.885,Jeein Computer,wpc,wopc,wpc,32.235,1732808814,S36
2024-11-28 15:47:06,SMP05,Laboratory 207,41.939,8266.679,Jeein Computer,wpc,wopc,wpc,41.939,1732808826,S36
2024-11-28 15:47:18,SMP05,Laboratory 207,41.939,8266.679,Jeein Computer,wpc,wopc,wpc,41.939,1732808838,S36
2024-11-28 15:47:30,SMP05,Laboratory 207,41.939,8266.679,Jeein Computer,wpc,wopc,wpc,41.939,1732808850,S36
2024-11-28 15:47:42,SMP05,Laboratory 207,41.939,8266.679,Jeein Computer,wpc,wopc,wpc,41.939,1732808862,S36
2024-11-28 15:47:55,SMP05,Laboratory 207,41.939,8266.679,Jeein Computer,wpc,wopc,wpc,41.939,1732808875,S36
2024-11-28 15:48:07,SMP05,Laboratory 207,46.641,8267.431,Jeein Computer,wpc,wopc,wpc,46.641,1732808887,S36
2024-11-28 15:48:19,SMP05,Laboratory 207,46.641,8267.431,Jeein Computer,wpc,wopc,wpc,46.641,1732808899,S36
2024-11-28 15:48:31,SMP05,Laboratory 207,46.641,8267.431,Jeein Computer,wpc,wopc,wpc,46.641,1732808911,S36
2024-11-28 15:48:43,SMP05,Laboratory 207,46.641,8267.431,Jeein Computer,wpc,wopc,wpc,46.641,1732808923,S36
2024-11-28 15:48:55,SMP05,Laboratory 207,46.641,8267.431,Jeein Computer,wpc,wopc,wpc,46.641,1732808935,S36
2024-11-28 15:49:07,SMP05,Laboratory 207,38.051,8268.175,Jeein Computer,wpc,wopc,wpc,38.051,1732808947,S36
2024-11-28 15:49:19,SMP05,Laboratory 207,38.051,8268.175,Jeein Computer,wpc,wopc,wpc,38.051,1732808959,S36
2024-11-28 15:49:31,SMP05,Laboratory 207,38.051,8268.175,Jeein Computer,wpc,wopc,wpc,38.051,1732808971,S36
2024-11-28 15:49:43,SMP05,Laboratory 207,38.051,8268.175,Jeein Computer,wpc,wopc,wpc,38.051,1732808983,S36
2024-11-28 15:49:55,SMP05,Laboratory 207,38.051,8268.175,Jeein Computer,wpc,wopc,wpc,38.051,1732808995,S36
2024-11-28 15:50:09,SMP05,Laboratory 207,44.72,8268.86,Jeein Computer,l,wopc,wpc,44.72,1732809009,S111
2024-11-28 15:50:21,SMP05,Laboratory 207,44.72,8268.86,Jeein Computer,l,wopc,wpc,44.72,1732809021,S111
2024-11-28 15:50:33,SMP05,Laboratory 207,44.72,8268.86,Jeein Computer,l,wopc,wpc,44.72,1732809033,S111
2024-11-28 15:50:45,SMP05,Laboratory 207,44.72,8268.86,Jeein Computer,l,wopc,wpc,44.72,1732809045,S111
2024-11-28 15:50:57,SMP05,Laboratory 207,44.72,8268.86,Jeein Computer,l,wopc,wpc,44.72,1732809057,S111
2024-11-28 15:51:09,SMP05,Laboratory 207,30.351,8269.455,Jeein Computer,l,wopc,wpc,30.351,1732809069,S111
2024-11-28 15:51:21,SMP05,Laboratory 207,30.351,8269.455,Jeein Computer,l,wopc,wpc,30.351,1732809081,S111
2024-11-28 15:51:34,SMP05,Laboratory 207,30.351,8269.455,Jeein Computer,l,wopc,wpc,30.351,1732809094,S111
2024-11-28 15:51:46,SMP05,Laboratory 207,30.351,8269.455,Jeein Computer,l,wopc,wpc,30.351,1732809106,S111
2024-11-28 15:51:58,SMP05,Laboratory 207,30.351,8269.455,Jeein Computer,l,wopc,wpc,30.351,1732809118,S111
2024-11-28 15:52:10,SMP05,Laboratory 207,32.344,8270.007,Jeein Computer,wpc,wopc,wpc,32.344,1732809130,S36
2024-11-28 15:52:22,SMP05,Laboratory 207,32.344,8270.007,Jeein Computer,wpc,wopc,wpc,32.344,1732809142,S36
2024-11-28 15:52:34,SMP05,Laboratory 207,32.344,8270.007,Jeein Computer,wpc,wopc,wpc,32.344,1732809154,S36
2024-11-28 15:52:46,SMP05,Laboratory 207,32.344,8270.007,Jeein Computer,wpc,wopc,wpc,32.344,1732809166,S36
2024-11-28 15:52:58,SMP05,Laboratory 207,32.344,8270.007,Jeein Computer,wpc,wopc,wpc,32.344,1732809178,S36
2024-11-28 15:53:10,SMP05,Laboratory 207,65.157,8270.704,Jeein Computer,wpc,wopc,wpc,65.157,1732809190,S36
2024-11-28 15:53:22,SMP05,Laboratory 207,65.157,8270.704,Jeein Computer,wpc,wopc,wpc,65.157,1732809202,S36
2024-11-28 15:53:34,SMP05,Laboratory 207,65.157,8270.704,Jeein Computer,wpc,wopc,wpc,65.157,1732809214,S36
2024-11-28 15:53:46,SMP05,Laboratory 207,65.157,8270.704,Jeein Computer,wpc,wopc,wpc,65.157,1732809226,S36
2024-11-28 15:53:59,SMP05,Laboratory 207,65.157,8270.704,Jeein Computer,wpc,wopc,wpc,65.157,1732809239,S36
2024-11-28 15:54:11,SMP05,Laboratory 207,59.249,8271.479,Jeein Computer,wpc,wopc,wpc,59.249,1732809251,S36
2024-11-28 15:54:23,SMP05,Laboratory 207,59.249,8271.479,Jeein Computer,wpc,wopc,wpc,59.249,1732809263,S36
2024-11-28 15:54:35,SMP05,Laboratory 207,59.249,8271.479,Jeein Computer,wpc,wopc,wpc,59.249,1732809275,S36
2024-11-28 15:54:47,SMP05,Laboratory 207,59.249,8271.479,Jeein Computer,wpc,wopc,wpc,59.249,1732809287,S36
2024-11-28 15:54:59,SMP05,Laboratory 207,59.249,8271.479,Jeein Computer,wpc,wopc,wpc,59.249,1732809299,S36
2024-11-28 15:55:11,SMP05,Laboratory 207,34.449,8272.339,Jeein Computer,wopc,wopc,wpc,34.449,1732809311,S61
2024-11-28 15:55:23,SMP05,Laboratory 207,34.449,8272.339,Jeein Computer,wopc,wopc,wpc,34.449,1732809323,S61
2024-11-28 15:55:35,SMP05,Laboratory 207,34.449,8272.339,Jeein Computer,wopc,wopc,wpc,34.449,1732809335,S61
2024-11-28 15:55:47,SMP05,Laboratory 207,34.449,8272.339,Jeein Computer,wopc,wopc,wpc,34.449,1732809347,S61
2024-11-28 15:55:59,SMP05,Laboratory 207,34.449,8272.339,Jeein Computer,wopc,wopc,wpc,34.449,1732809359,S61
2024-11-28 15:56:11,SMP05,Laboratory 207,31.731,8272.947,Jeein Computer,wopc,wopc,wpc,31.731,1732809371,S61
2024-11-28 15:56:24,SMP05,Laboratory 207,31.731,8272.947,Jeein Computer,wopc,wopc,wpc,31.731,1732809384,S61
2024-11-28 15:56:36,SMP05,Laboratory 207,31.731,8272.947,Jeein Computer,wopc,wopc,wpc,31.731,1732809396,S61
2024-11-28 15:56:48,SMP05,Laboratory 207,31.731,8272.947,Jeein Computer,wopc,wopc,wpc,31.731,1732809408,S61
2024-11-28 15:57:00,SMP05,Laboratory 207,31.731,8272.947,Jeein Computer,wopc,wopc,wpc,31.731,1732809420,S61
2024-11-28 15:57:12,SMP05,Laboratory 207,28.652,8273.511,Jeein Computer,wopc,wopc,wpc,28.652,1732809432,S61
2024-11-28 15:57:24,SMP05,Laboratory 207,28.652,8273.511,Jeein Computer,wopc,wopc,wpc,28.652,1732809444,S61
2024-11-28 15:57:36,SMP05,Laboratory 207,28.652,8273.511,Jeein Computer,wopc,wopc,wpc,28.652,1732809456,S61
2024-11-28 15:57:48,SMP05,Laboratory 207,28.652,8273.511,Jeein Computer,wopc,wopc,wpc,28.652,1732809468,S61
2024-11-28 15:58:00,SMP05,Laboratory 207,28.652,8273.511,Jeein Computer,wopc,wopc,wpc,28.652,1732809480,S61
2024-11-28 15:58:12,SMP05,Laboratory 207,30.805,8273.99,Jeein Computer,wopc,wopc,wpc,30.805,1732809492,S61
2024-11-28 15:58:25,SMP05,Laboratory 207,30.805,8273.99,Jeein Computer,wopc,wopc,wpc,30.805,1732809505,S61
2024-11-28 15:58:37,SMP05,Laboratory 207,30.805,8273.99,Jeein Computer,wopc,wopc,wpc,30.805,1732809517,S61
2024-11-28 15:58:49,SMP05,Laboratory 207,30.805,8273.99,Jeein Computer,wopc,wopc,wpc,30.805,1732809529,S61
2024-11-28 15:59:01,SMP05,Laboratory 207,30.805,8273.99,Jeein Computer,wopc,wopc,wpc,30.805,1732809541,S61
2024-11-28 15:59:13,SMP05,Laboratory 207,27.038,8274.457,Jeein Computer,wopc,wopc,wpc,27.038,1732809553,S61
2024-11-28 15:59:25,SMP05,Laboratory 207,27.038,8274.457,Jeein Computer,wopc,wopc,wpc,27.038,1732809565,S61
2024-11-28 15:59:37,SMP05,Laboratory 207,27.038,8274.457,Jeein Computer,wopc,wopc,wpc,27.038,1732809577,S61
2024-11-28 15:59:49,SMP05,Laboratory 207,27.038,8274.457,Jeein Computer,wopc,wopc,wpc,27.038,1732809589,S61
2024-11-28 16:00:03,SMP05,Laboratory 207,23.12,8274.908,Jeein Computer,m,m,m,23.12,1732809603,S93
2024-11-28 16:00:15,SMP05,Laboratory 207,23.12,8274.908,Jeein Computer,m,m,m,23.12,1732809615,S93
2024-11-28 16:00:28,SMP05,Laboratory 207,23.12,8274.908,Jeein Computer,m,m,m,23.12,1732809628,S93
2024-11-28 16:00:40,SMP05,Laboratory 207,23.12,8274.908,Jeein Computer,m,m,m,23.12,1732809640,S93
2024-11-28 16:00:52,SMP05,Laboratory 207,23.12,8274.908,Jeein Computer,m,m,m,23.12,1732809652,S93
2024-11-28 16:01:04,SMP05,Laboratory 207,30.199,8275.376,Jeein Computer,m,m,m,30.199,1732809664,S93
2024-11-28 16:01:16,SMP05,Laboratory 207,30.199,8275.376,Jeein Computer,m,m,m,30.199,1732809676,S93
2024-11-28 16:01:28,SMP05,Laboratory 207,30.199,8275.376,Jeein Computer,m,m,m,30.199,1732809688,S93
2024-11-28 16:01:40,SMP05,Laboratory 207,30.199,8275.376,Jeein Computer,m,m,m,30.199,1732809700,S93
2024-11-28 16:01:52,SMP05,Laboratory 207,30.199,8275.376,Jeein Computer,m,m,m,30.199,1732809712,S93
2024-11-28 16:02:04,SMP05,Laboratory 207,30.88,8275.828,Jeein Computer,m,m,m,30.88,1732809724,S93
2024-11-28 16:02:17,SMP05,Laboratory 207,30.88,8275.828,Jeein Computer,m,m,m,30.88,1732809737,S93
2024-11-28 16:02:29,SMP05,Laboratory 207,30.88,8275.828,Jeein Computer,m,m,m,30.88,1732809749,S93
2024-11-28 16:02:41,SMP05,Laboratory 207,30.88,8275.828,Jeein Computer,m,m,m,30.88,1732809761,S93
2024-11-28 16:02:53,SMP05,Laboratory 207,30.88,8275.828,Jeein Computer,m,m,m,30.88,1732809773,S93
2024-11-28 16:03:05,SMP05,Laboratory 207,28.075,8276.275,Jeein Computer,m,m,m,28.075,1732809785,S93
2024-11-28 16:03:17,SMP05,Laboratory 207,28.075,8276.275,Jeein Computer,m,m,m,28.075,1732809797,S93
2024-11-28 16:03:29,SMP05,Laboratory 207,28.075,8276.275,Jeein Computer,m,m,m,28.075,1732809809,S93
2024-11-28 16:03:41,SMP05,Laboratory 207,28.075,8276.275,Jeein Computer,m,m,m,28.075,1732809821,S93
2024-11-28 16:03:53,SMP05,Laboratory 207,28.075,8276.275,Jeein Computer,m,m,m,28.075,1732809833,S93
2024-11-28 16:04:05,SMP05,Laboratory 207,25.134,8276.733,Jeein Computer,m,m,m,25.134,1732809845,S93
2024-11-28 16:04:17,SMP05,Laboratory 207,25.134,8276.733,Jeein Computer,m,m,m,25.134,1732809857,S93
2024-11-28 16:04:30,SMP05,Laboratory 207,25.134,8276.733,Jeein Computer,m,m,m,25.134,1732809870,S93
2024-11-28 16:04:42,SMP05,Laboratory 207,25.134,8276.733,Jeein Computer,m,m,m,25.134,1732809882,S93
2024-11-28 16:04:54,SMP05,Laboratory 207,25.134,8276.733,Jeein Computer,m,m,m,25.134,1732809894,S93
2024-11-28 16:05:06,SMP05,Laboratory 207,44.856,8277.19,Jeein Computer,m,m,m,44.856,1732809906,S93
2024-11-28 16:05:18,SMP05,Laboratory 207,44.856,8277.19,Jeein Computer,m,m,m,44.856,1732809918,S93
2024-11-28 16:05:30,SMP05,Laboratory 207,44.856,8277.19,Jeein Computer,m,m,m,44.856,1732809930,S93
2024-11-28 16:05:42,SMP05,Laboratory 207,44.856,8277.19,Jeein Computer,m,m,m,44.856,1732809942,S93
2024-11-28 16:05:54,SMP05,Laboratory 207,44.856,8277.19,Jeein Computer,m,m,m,44.856,1732809954,S93
2024-11-28 16:06:06,SMP05,Laboratory 207,26.501,8277.688,Jeein Computer,m,m,m,26.501,1732809966,S93
2024-11-28 16:06:18,SMP05,Laboratory 207,26.501,8277.688,Jeein Computer,m,m,m,26.501,1732809978,S93
2024-11-28 16:06:30,SMP05,Laboratory 207,26.501,8277.688,Jeein Computer,m,m,m,26.501,1732809990,S93
2024-11-28 16:06:42,SMP05,Laboratory 207,26.501,8277.688,Jeein Computer,m,m,m,26.501,1732810002,S93
