Timestamp,Label,Location Name,Power (W),Energy (Wh),Appliance,user1_activity,user2_activity,user3_activity,user4_activity,Total Power (W),Unix Time,state
2025-01-23 15:01:59,SMP03,Laboratory 207,0.07,13131.151,Haewon Computer,abs,abs,abs,abs,0.07,1737644519,S0
2025-01-23 15:02:12,SMP03,Laboratory 207,0.941,13131.158,Haewon Computer,abs,abs,abs,abs,0.941,1737644532,S0
2025-01-23 15:02:24,SMP03,Laboratory 207,0.941,13131.158,Haewon Computer,abs,abs,abs,abs,0.941,1737644544,S0
2025-01-23 15:02:36,SMP03,Laboratory 207,0.941,13131.158,Haewon Computer,abs,abs,abs,abs,0.941,1737644556,S0
2025-01-23 15:02:49,SMP03,Laboratory 207,0.941,13131.158,Haewon Computer,abs,abs,abs,abs,0.941,1737644569,S0
2025-01-23 15:03:01,SMP03,Laboratory 207,0.974,13131.166,Haewon Computer,abs,wpc,wpc,abs,0.974,1737644581,S24
2025-01-23 15:03:13,SMP03,Laboratory 207,0.974,13131.166,Haewon Computer,abs,wpc,wpc,abs,0.974,1737644593,S24
2025-01-23 15:03:25,SMP03,Laboratory 207,0.974,13131.166,Haewon Computer,abs,wpc,wpc,abs,0.974,1737644605,S24
2025-01-23 15:03:38,SMP03,Laboratory 207,0.974,13131.166,Haewon Computer,abs,wpc,wpc,abs,0.974,1737644618,S24
2025-01-23 15:03:50,SMP03,Laboratory 207,0.974,13131.166,Haewon Computer,abs,wpc,wpc,abs,0.974,1737644630,S24
2025-01-23 15:04:02,SMP03,Laboratory 207,0.038,13131.173,Haewon Computer,abs,wpc,wpc,abs,0.038,1737644642,S24
2025-01-23 15:04:15,SMP03,Laboratory 207,0.038,13131.173,Haewon Computer,abs,wpc,wpc,abs,0.038,1737644655,S24
2025-01-23 15:04:27,SMP03,Laboratory 207,0.038,13131.173,Haewon Computer,abs,wpc,wpc,abs,0.038,1737644667,S24
2025-01-23 15:04:39,SMP03,Laboratory 207,0.038,13131.173,Haewon Computer,abs,wpc,wpc,abs,0.038,1737644679,S24
2025-01-23 15:04:52,SMP03,Laboratory 207,0.038,13131.173,Haewon Computer,abs,wpc,wpc,abs,0.038,1737644692,S24
2025-01-23 15:05:04,SMP03,Laboratory 207,0.491,13131.181,Haewon Computer,abs,wpc,wpc,abs,0.491,1737644704,S24
2025-01-23 15:05:16,SMP03,Laboratory 207,0.491,13131.181,Haewon Computer,abs,wpc,wpc,abs,0.491,1737644716,S24
2025-01-23 15:05:29,SMP03,Laboratory 207,0.491,13131.181,Haewon Computer,abs,wpc,wpc,abs,0.491,1737644729,S24
2025-01-23 15:05:41,SMP03,Laboratory 207,0.491,13131.181,Haewon Computer,abs,wpc,wpc,abs,0.491,1737644741,S24
2025-01-23 15:05:53,SMP03,Laboratory 207,0.491,13131.181,Haewon Computer,abs,wpc,wpc,abs,0.491,1737644753,S24
2025-01-23 15:06:05,SMP03,Laboratory 207,0.655,13131.188,Haewon Computer,abs,wpc,wopc,abs,0.655,1737644765,S21
2025-01-23 15:06:18,SMP03,Laboratory 207,0.655,13131.188,Haewon Computer,abs,wpc,wopc,abs,0.655,1737644778,S21
2025-01-23 15:06:30,SMP03,Laboratory 207,0.655,13131.188,Haewon Computer,abs,wpc,wopc,abs,0.655,1737644790,S21
2025-01-23 15:06:43,SMP03,Laboratory 207,0.655,13131.188,Haewon Computer,abs,wpc,wopc,abs,0.655,1737644803,S21
2025-01-23 15:06:55,SMP03,Laboratory 207,0.655,13131.188,Haewon Computer,abs,wpc,wopc,abs,0.655,1737644815,S21
2025-01-23 15:07:07,SMP03,Laboratory 207,0.058,13131.195,Haewon Computer,abs,wpc,wopc,abs,0.058,1737644827,S21
2025-01-23 15:07:19,SMP03,Laboratory 207,0.058,13131.195,Haewon Computer,abs,wpc,wopc,abs,0.058,1737644839,S21
2025-01-23 15:07:32,SMP03,Laboratory 207,0.058,13131.195,Haewon Computer,abs,wpc,wopc,abs,0.058,1737644852,S21
2025-01-23 15:07:44,SMP03,Laboratory 207,0.058,13131.195,Haewon Computer,abs,wpc,wopc,abs,0.058,1737644864,S21
2025-01-23 15:07:56,SMP03,Laboratory 207,0.058,13131.195,Haewon Computer,abs,wpc,wopc,abs,0.058,1737644876,S21
2025-01-23 15:08:09,SMP03,Laboratory 207,0.056,13131.203,Haewon Computer,abs,wpc,wopc,abs,0.056,1737644889,S21
2025-01-23 15:08:21,SMP03,Laboratory 207,0.056,13131.203,Haewon Computer,abs,wpc,wopc,abs,0.056,1737644901,S21
2025-01-23 15:08:33,SMP03,Laboratory 207,0.056,13131.203,Haewon Computer,abs,wpc,wopc,abs,0.056,1737644913,S21
2025-01-23 15:08:46,SMP03,Laboratory 207,0.056,13131.203,Haewon Computer,abs,wpc,wopc,abs,0.056,1737644926,S21
2025-01-23 15:08:58,SMP03,Laboratory 207,0.056,13131.203,Haewon Computer,abs,wpc,wopc,abs,0.056,1737644938,S21
2025-01-23 15:09:10,SMP03,Laboratory 207,0.985,13131.21,Haewon Computer,abs,wopc,wopc,abs,0.985,1737644950,S12
2025-01-23 15:09:22,SMP03,Laboratory 207,0.985,13131.21,Haewon Computer,abs,wopc,wopc,abs,0.985,1737644962,S12
2025-01-23 15:09:35,SMP03,Laboratory 207,0.985,13131.21,Haewon Computer,abs,wopc,wopc,abs,0.985,1737644975,S12
2025-01-23 15:09:47,SMP03,Laboratory 207,0.985,13131.21,Haewon Computer,abs,wopc,wopc,abs,0.985,1737644987,S12
2025-01-23 15:09:59,SMP03,Laboratory 207,0.985,13131.21,Haewon Computer,abs,wopc,wopc,abs,0.985,1737644999,S12
2025-01-23 15:10:14,SMP03,Laboratory 207,0.045,13131.217,Haewon Computer,abs,wopc,wopc,abs,0.045,1737645014,S12
2025-01-23 15:10:27,SMP03,Laboratory 207,0.045,13131.217,Haewon Computer,abs,wopc,wopc,abs,0.045,1737645027,S12
2025-01-23 15:10:39,SMP03,Laboratory 207,0.045,13131.217,Haewon Computer,abs,wopc,wopc,abs,0.045,1737645039,S12
2025-01-23 15:10:51,SMP03,Laboratory 207,0.045,13131.217,Haewon Computer,abs,wopc,wopc,abs,0.045,1737645051,S12
2025-01-23 15:11:04,SMP03,Laboratory 207,0.109,13131.225,Haewon Computer,abs,wopc,wopc,abs,0.109,1737645064,S12
2025-01-23 15:11:16,SMP03,Laboratory 207,0.109,13131.225,Haewon Computer,abs,wopc,wopc,abs,0.109,1737645076,S12
2025-01-23 15:11:28,SMP03,Laboratory 207,0.109,13131.225,Haewon Computer,abs,wopc,wopc,abs,0.109,1737645088,S12
2025-01-23 15:11:40,SMP03,Laboratory 207,0.109,13131.225,Haewon Computer,abs,wopc,wopc,abs,0.109,1737645100,S12
2025-01-23 15:11:53,SMP03,Laboratory 207,0.109,13131.225,Haewon Computer,abs,wopc,wopc,abs,0.109,1737645113,S12
2025-01-23 15:12:05,SMP03,Laboratory 207,0.372,13131.232,Haewon Computer,abs,wopc,wpc,abs,0.372,1737645125,S15
2025-01-23 15:12:17,SMP03,Laboratory 207,0.372,13131.232,Haewon Computer,abs,wopc,wpc,abs,0.372,1737645137,S15
2025-01-23 15:12:30,SMP03,Laboratory 207,0.372,13131.232,Haewon Computer,abs,wopc,wpc,abs,0.372,1737645150,S15
2025-01-23 15:12:42,SMP03,Laboratory 207,0.372,13131.232,Haewon Computer,abs,wopc,wpc,abs,0.372,1737645162,S15
2025-01-23 15:12:54,SMP03,Laboratory 207,0.372,13131.232,Haewon Computer,abs,wopc,wpc,abs,0.372,1737645174,S15
2025-01-23 15:13:07,SMP03,Laboratory 207,0.05,13131.239,Haewon Computer,abs,wopc,wpc,abs,0.05,1737645187,S15
2025-01-23 15:13:19,SMP03,Laboratory 207,0.05,13131.239,Haewon Computer,abs,wopc,wpc,abs,0.05,1737645199,S15
2025-01-23 15:13:31,SMP03,Laboratory 207,0.05,13131.239,Haewon Computer,abs,wopc,wpc,abs,0.05,1737645211,S15
2025-01-23 15:13:43,SMP03,Laboratory 207,0.05,13131.239,Haewon Computer,abs,wopc,wpc,abs,0.05,1737645223,S15
2025-01-23 15:13:56,SMP03,Laboratory 207,0.05,13131.239,Haewon Computer,abs,wopc,wpc,abs,0.05,1737645236,S15
2025-01-23 15:14:08,SMP03,Laboratory 207,0.081,13131.247,Haewon Computer,abs,wopc,wpc,abs,0.081,1737645248,S15
2025-01-23 15:14:20,SMP03,Laboratory 207,0.081,13131.247,Haewon Computer,abs,wopc,wpc,abs,0.081,1737645260,S15
2025-01-23 15:14:32,SMP03,Laboratory 207,0.081,13131.247,Haewon Computer,abs,wopc,wpc,abs,0.081,1737645272,S15
2025-01-23 15:14:45,SMP03,Laboratory 207,0.081,13131.247,Haewon Computer,abs,wopc,wpc,abs,0.081,1737645285,S15
2025-01-23 15:14:57,SMP03,Laboratory 207,0.081,13131.247,Haewon Computer,abs,wopc,wpc,abs,0.081,1737645297,S15
2025-01-23 15:15:09,SMP03,Laboratory 207,0.969,13131.254,Haewon Computer,abs,wpc,abs,abs,0.969,1737645309,S18
2025-01-23 15:15:22,SMP03,Laboratory 207,0.969,13131.254,Haewon Computer,abs,wpc,abs,abs,0.969,1737645322,S18
2025-01-23 15:15:34,SMP03,Laboratory 207,0.969,13131.254,Haewon Computer,abs,wpc,abs,abs,0.969,1737645334,S18
2025-01-23 15:15:46,SMP03,Laboratory 207,0.969,13131.254,Haewon Computer,abs,wpc,abs,abs,0.969,1737645346,S18
2025-01-23 15:15:58,SMP03,Laboratory 207,0.969,13131.254,Haewon Computer,abs,wpc,abs,abs,0.969,1737645358,S18
2025-01-23 15:16:11,SMP03,Laboratory 207,0.048,13131.261,Haewon Computer,abs,wpc,abs,abs,0.048,1737645371,S18
2025-01-23 15:16:23,SMP03,Laboratory 207,0.048,13131.261,Haewon Computer,abs,wpc,abs,abs,0.048,1737645383,S18
2025-01-23 15:16:35,SMP03,Laboratory 207,0.048,13131.261,Haewon Computer,abs,wpc,abs,abs,0.048,1737645395,S18
2025-01-23 15:16:48,SMP03,Laboratory 207,0.048,13131.261,Haewon Computer,abs,wpc,abs,abs,0.048,1737645408,S18
2025-01-23 15:17:00,SMP03,Laboratory 207,0.048,13131.261,Haewon Computer,abs,wpc,abs,abs,0.048,1737645420,S18
2025-01-23 15:17:12,SMP03,Laboratory 207,0.049,13131.269,Haewon Computer,abs,wpc,abs,abs,0.049,1737645432,S18
2025-01-23 15:17:24,SMP03,Laboratory 207,0.049,13131.269,Haewon Computer,abs,wpc,abs,abs,0.049,1737645444,S18
2025-01-23 15:17:37,SMP03,Laboratory 207,0.049,13131.269,Haewon Computer,abs,wpc,abs,abs,0.049,1737645457,S18
2025-01-23 15:17:49,SMP03,Laboratory 207,0.049,13131.269,Haewon Computer,abs,wpc,abs,abs,0.049,1737645469,S18
2025-01-23 15:18:01,SMP03,Laboratory 207,0.049,13131.269,Haewon Computer,abs,wpc,abs,wpc,0.049,1737645481,S20
2025-01-23 15:18:14,SMP03,Laboratory 207,0.037,13131.276,Haewon Computer,abs,wpc,abs,wpc,0.037,1737645494,S20
2025-01-23 15:18:26,SMP03,Laboratory 207,0.037,13131.276,Haewon Computer,abs,wpc,abs,wpc,0.037,1737645506,S20
2025-01-23 15:18:38,SMP03,Laboratory 207,0.037,13131.276,Haewon Computer,abs,wpc,abs,wpc,0.037,1737645518,S20
2025-01-23 15:18:50,SMP03,Laboratory 207,0.037,13131.276,Haewon Computer,abs,wpc,abs,wpc,0.037,1737645530,S20
2025-01-23 15:19:02,SMP03,Laboratory 207,104.363,13132.554,Haewon Computer,abs,wpc,abs,wpc,104.363,1737645542,S20
2025-01-23 15:19:15,SMP03,Laboratory 207,104.363,13132.554,Haewon Computer,abs,wpc,abs,wpc,104.363,1737645555,S20
2025-01-23 15:19:27,SMP03,Laboratory 207,104.363,13132.554,Haewon Computer,abs,wpc,abs,wpc,104.363,1737645567,S20
2025-01-23 15:19:39,SMP03,Laboratory 207,104.363,13132.554,Haewon Computer,abs,wpc,abs,wpc,104.363,1737645579,S20
2025-01-23 15:19:51,SMP03,Laboratory 207,104.363,13132.554,Haewon Computer,abs,wpc,abs,wpc,104.363,1737645591,S20
2025-01-23 15:20:06,SMP03,Laboratory 207,39.326,13134.079,Haewon Computer,abs,wpc,abs,wpc,39.326,1737645606,S20
2025-01-23 15:20:18,SMP03,Laboratory 207,39.326,13134.079,Haewon Computer,abs,wpc,abs,wpc,39.326,1737645618,S20
2025-01-23 15:20:30,SMP03,Laboratory 207,39.326,13134.079,Haewon Computer,abs,wpc,abs,wpc,39.326,1737645630,S20
2025-01-23 15:20:42,SMP03,Laboratory 207,39.326,13134.079,Haewon Computer,abs,wpc,abs,wpc,39.326,1737645642,S20
2025-01-23 15:20:55,SMP03,Laboratory 207,39.326,13134.079,Haewon Computer,abs,wpc,abs,wpc,39.326,1737645655,S20
2025-01-23 15:21:07,SMP03,Laboratory 207,32.996,13134.944,Haewon Computer,abs,wopc,abs,wpc,32.996,1737645667,S11
2025-01-23 15:21:19,SMP03,Laboratory 207,32.996,13134.944,Haewon Computer,abs,wopc,abs,wpc,32.996,1737645679,S11
2025-01-23 15:21:31,SMP03,Laboratory 207,32.996,13134.944,Haewon Computer,abs,wopc,abs,wpc,32.996,1737645691,S11
2025-01-23 15:21:44,SMP03,Laboratory 207,32.996,13134.944,Haewon Computer,abs,wopc,abs,wpc,32.996,1737645704,S11
2025-01-23 15:21:56,SMP03,Laboratory 207,32.996,13134.944,Haewon Computer,abs,wopc,abs,wpc,32.996,1737645716,S11
2025-01-23 15:22:08,SMP03,Laboratory 207,103.84,13136.16,Haewon Computer,abs,wopc,abs,wpc,103.84,1737645728,S11
2025-01-23 15:22:20,SMP03,Laboratory 207,103.84,13136.16,Haewon Computer,abs,wopc,abs,wpc,103.84,1737645740,S11
2025-01-23 15:22:33,SMP03,Laboratory 207,103.84,13136.16,Haewon Computer,abs,wopc,abs,wpc,103.84,1737645753,S11
2025-01-23 15:22:45,SMP03,Laboratory 207,103.84,13136.16,Haewon Computer,abs,wopc,abs,wpc,103.84,1737645765,S11
2025-01-23 15:22:57,SMP03,Laboratory 207,103.84,13136.16,Haewon Computer,abs,wopc,abs,wpc,103.84,1737645777,S11
2025-01-23 15:23:09,SMP03,Laboratory 207,44.448,13137.052,Haewon Computer,abs,wopc,abs,wpc,44.448,1737645789,S11
2025-01-23 15:23:22,SMP03,Laboratory 207,44.448,13137.052,Haewon Computer,abs,wopc,abs,wpc,44.448,1737645802,S11
2025-01-23 15:23:34,SMP03,Laboratory 207,44.448,13137.052,Haewon Computer,abs,wopc,abs,wpc,44.448,1737645814,S11
2025-01-23 15:23:46,SMP03,Laboratory 207,44.448,13137.052,Haewon Computer,abs,wopc,abs,wpc,44.448,1737645826,S11
2025-01-23 15:23:58,SMP03,Laboratory 207,44.448,13137.052,Haewon Computer,abs,wopc,abs,wpc,44.448,1737645838,S11
2025-01-23 15:24:10,SMP03,Laboratory 207,100.286,13138.035,Haewon Computer,abs,wopc,abs,wopc,100.286,1737645850,S10
2025-01-23 15:24:22,SMP03,Laboratory 207,100.286,13138.035,Haewon Computer,abs,wopc,abs,wopc,100.286,1737645862,S10
2025-01-23 15:24:35,SMP03,Laboratory 207,100.286,13138.035,Haewon Computer,abs,wopc,abs,wopc,100.286,1737645875,S10
2025-01-23 15:24:47,SMP03,Laboratory 207,100.286,13138.035,Haewon Computer,abs,wopc,abs,wopc,100.286,1737645887,S10
2025-01-23 15:24:59,SMP03,Laboratory 207,100.286,13138.035,Haewon Computer,abs,wopc,abs,wopc,100.286,1737645899,S10
2025-01-23 15:25:11,SMP03,Laboratory 207,2.073,13138.51,Haewon Computer,abs,wopc,abs,wopc,2.073,1737645911,S10
2025-01-23 15:25:24,SMP03,Laboratory 207,2.073,13138.51,Haewon Computer,abs,wopc,abs,wopc,2.073,1737645924,S10
2025-01-23 15:25:36,SMP03,Laboratory 207,2.073,13138.51,Haewon Computer,abs,wopc,abs,wopc,2.073,1737645936,S10
2025-01-23 15:25:48,SMP03,Laboratory 207,2.073,13138.51,Haewon Computer,abs,wopc,abs,wopc,2.073,1737645948,S10
2025-01-23 15:26:00,SMP03,Laboratory 207,2.073,13138.51,Haewon Computer,abs,wopc,abs,wopc,2.073,1737645960,S10
2025-01-23 15:26:12,SMP03,Laboratory 207,2.152,13138.544,Haewon Computer,abs,wopc,abs,wopc,2.152,1737645972,S10
2025-01-23 15:26:25,SMP03,Laboratory 207,2.152,13138.544,Haewon Computer,abs,wopc,abs,wopc,2.152,1737645985,S10
2025-01-23 15:26:37,SMP03,Laboratory 207,2.152,13138.544,Haewon Computer,abs,wopc,abs,wopc,2.152,1737645997,S10
2025-01-23 15:26:49,SMP03,Laboratory 207,2.152,13138.544,Haewon Computer,abs,wopc,abs,wopc,2.152,1737646009,S10
2025-01-23 15:27:01,SMP03,Laboratory 207,2.152,13138.544,Haewon Computer,abs,wpc,abs,wpc,2.152,1737646021,S20
2025-01-23 15:27:13,SMP03,Laboratory 207,1.817,13138.568,Haewon Computer,abs,wpc,abs,wpc,1.817,1737646033,S20
2025-01-23 15:27:26,SMP03,Laboratory 207,1.817,13138.568,Haewon Computer,abs,wpc,abs,wpc,1.817,1737646046,S20
2025-01-23 15:27:38,SMP03,Laboratory 207,1.817,13138.568,Haewon Computer,abs,wpc,abs,wpc,1.817,1737646058,S20
2025-01-23 15:27:50,SMP03,Laboratory 207,1.817,13138.568,Haewon Computer,abs,wpc,abs,wpc,1.817,1737646070,S20
2025-01-23 15:28:02,SMP03,Laboratory 207,34.847,13139.821,Haewon Computer,abs,wpc,abs,wpc,34.847,1737646082,S20
2025-01-23 15:28:14,SMP03,Laboratory 207,34.847,13139.821,Haewon Computer,abs,wpc,abs,wpc,34.847,1737646094,S20
2025-01-23 15:28:26,SMP03,Laboratory 207,34.847,13139.821,Haewon Computer,abs,wpc,abs,wpc,34.847,1737646106,S20
2025-01-23 15:28:39,SMP03,Laboratory 207,34.847,13139.821,Haewon Computer,abs,wpc,abs,wpc,34.847,1737646119,S20
2025-01-23 15:28:51,SMP03,Laboratory 207,34.847,13139.821,Haewon Computer,abs,wpc,abs,wpc,34.847,1737646131,S20
2025-01-23 15:29:03,SMP03,Laboratory 207,64.001,13140.916,Haewon Computer,abs,wpc,abs,wpc,64.001,1737646143,S20
2025-01-23 15:29:15,SMP03,Laboratory 207,64.001,13140.916,Haewon Computer,abs,wpc,abs,wpc,64.001,1737646155,S20
2025-01-23 15:29:28,SMP03,Laboratory 207,64.001,13140.916,Haewon Computer,abs,wpc,abs,wpc,64.001,1737646168,S20
2025-01-23 15:29:40,SMP03,Laboratory 207,64.001,13140.916,Haewon Computer,abs,wpc,abs,wpc,64.001,1737646180,S20
2025-01-23 15:29:52,SMP03,Laboratory 207,64.001,13140.916,Haewon Computer,abs,wpc,abs,wpc,64.001,1737646192,S20
2025-01-23 15:30:07,SMP03,Laboratory 207,39.951,13141.854,Haewon Computer,abs,abs,abs,wpc,39.951,1737646207,S2
2025-01-23 15:30:19,SMP03,Laboratory 207,39.951,13141.854,Haewon Computer,abs,abs,abs,wpc,39.951,1737646219,S2
2025-01-23 15:30:31,SMP03,Laboratory 207,39.951,13141.854,Haewon Computer,abs,abs,abs,wpc,39.951,1737646231,S2
2025-01-23 15:30:43,SMP03,Laboratory 207,39.951,13141.854,Haewon Computer,abs,abs,abs,wpc,39.951,1737646243,S2
2025-01-23 15:30:56,SMP03,Laboratory 207,39.951,13141.854,Haewon Computer,abs,abs,abs,wpc,39.951,1737646256,S2
2025-01-23 15:31:08,SMP03,Laboratory 207,57.021,13142.574,Haewon Computer,abs,abs,abs,wpc,57.021,1737646268,S2
2025-01-23 15:31:20,SMP03,Laboratory 207,57.021,13142.574,Haewon Computer,abs,abs,abs,wpc,57.021,1737646280,S2
2025-01-23 15:31:33,SMP03,Laboratory 207,57.021,13142.574,Haewon Computer,abs,abs,abs,wpc,57.021,1737646293,S2
2025-01-23 15:31:45,SMP03,Laboratory 207,57.021,13142.574,Haewon Computer,abs,abs,abs,wpc,57.021,1737646305,S2
2025-01-23 15:31:57,SMP03,Laboratory 207,57.021,13142.574,Haewon Computer,abs,abs,abs,wpc,57.021,1737646317,S2
2025-01-23 15:32:10,SMP03,Laboratory 207,56.026,13143.387,Haewon Computer,abs,abs,abs,wpc,56.026,1737646330,S2
2025-01-23 15:32:22,SMP03,Laboratory 207,56.026,13143.387,Haewon Computer,abs,abs,abs,wpc,56.026,1737646342,S2
2025-01-23 15:32:34,SMP03,Laboratory 207,56.026,13143.387,Haewon Computer,abs,abs,abs,wpc,56.026,1737646354,S2
2025-01-23 15:32:46,SMP03,Laboratory 207,56.026,13143.387,Haewon Computer,abs,abs,abs,wpc,56.026,1737646366,S2
2025-01-23 15:32:59,SMP03,Laboratory 207,56.026,13143.387,Haewon Computer,abs,abs,abs,wpc,56.026,1737646379,S2
2025-01-23 15:33:11,SMP03,Laboratory 207,50.317,13144.073,Haewon Computer,abs,abs,abs,wopc,50.317,1737646391,S1
2025-01-23 15:33:23,SMP03,Laboratory 207,50.317,13144.073,Haewon Computer,abs,abs,abs,wopc,50.317,1737646403,S1
2025-01-23 15:33:35,SMP03,Laboratory 207,50.317,13144.073,Haewon Computer,abs,abs,abs,wopc,50.317,1737646415,S1
2025-01-23 15:33:48,SMP03,Laboratory 207,50.317,13144.073,Haewon Computer,abs,abs,abs,wopc,50.317,1737646428,S1
2025-01-23 15:34:00,SMP03,Laboratory 207,50.317,13144.073,Haewon Computer,abs,abs,abs,wopc,50.317,1737646440,S1
2025-01-23 15:34:12,SMP03,Laboratory 207,1.491,13144.523,Haewon Computer,abs,abs,abs,wopc,1.491,1737646452,S1
2025-01-23 15:34:24,SMP03,Laboratory 207,1.491,13144.523,Haewon Computer,abs,abs,abs,wopc,1.491,1737646464,S1
2025-01-23 15:34:37,SMP03,Laboratory 207,1.491,13144.523,Haewon Computer,abs,abs,abs,wopc,1.491,1737646477,S1
2025-01-23 15:34:49,SMP03,Laboratory 207,1.491,13144.523,Haewon Computer,abs,abs,abs,wopc,1.491,1737646489,S1
2025-01-23 15:35:01,SMP03,Laboratory 207,1.11,13144.548,Haewon Computer,abs,abs,abs,wopc,1.11,1737646501,S1
2025-01-23 15:35:14,SMP03,Laboratory 207,1.11,13144.548,Haewon Computer,abs,abs,abs,wopc,1.11,1737646514,S1
2025-01-23 15:35:26,SMP03,Laboratory 207,1.11,13144.548,Haewon Computer,abs,abs,abs,wopc,1.11,1737646526,S1
2025-01-23 15:35:38,SMP03,Laboratory 207,1.11,13144.548,Haewon Computer,abs,abs,abs,wopc,1.11,1737646538,S1
2025-01-23 15:35:50,SMP03,Laboratory 207,1.11,13144.548,Haewon Computer,abs,abs,abs,wopc,1.11,1737646550,S1
2025-01-23 15:36:02,SMP03,Laboratory 207,1.689,13144.572,Haewon Computer,abs,wpc,abs,wopc,1.689,1737646562,S19
2025-01-23 15:36:15,SMP03,Laboratory 207,1.689,13144.572,Haewon Computer,abs,wpc,abs,wopc,1.689,1737646575,S19
2025-01-23 15:36:27,SMP03,Laboratory 207,1.689,13144.572,Haewon Computer,abs,wpc,abs,wopc,1.689,1737646587,S19
2025-01-23 15:36:39,SMP03,Laboratory 207,1.689,13144.572,Haewon Computer,abs,wpc,abs,wopc,1.689,1737646599,S19
2025-01-23 15:36:51,SMP03,Laboratory 207,1.689,13144.572,Haewon Computer,abs,wpc,abs,wopc,1.689,1737646611,S19
2025-01-23 15:37:03,SMP03,Laboratory 207,1.516,13144.596,Haewon Computer,abs,wpc,abs,wopc,1.516,1737646623,S19
2025-01-23 15:37:16,SMP03,Laboratory 207,1.516,13144.596,Haewon Computer,abs,wpc,abs,wopc,1.516,1737646636,S19
2025-01-23 15:37:28,SMP03,Laboratory 207,1.516,13144.596,Haewon Computer,abs,wpc,abs,wopc,1.516,1737646648,S19
2025-01-23 15:37:41,SMP03,Laboratory 207,1.516,13144.596,Haewon Computer,abs,wpc,abs,wopc,1.516,1737646661,S19
2025-01-23 15:37:53,SMP03,Laboratory 207,1.516,13144.596,Haewon Computer,abs,wpc,abs,wopc,1.516,1737646673,S19
2025-01-23 15:38:05,SMP03,Laboratory 207,1.204,13144.621,Haewon Computer,abs,wpc,abs,wopc,1.204,1737646685,S19
2025-01-23 15:38:18,SMP03,Laboratory 207,1.204,13144.621,Haewon Computer,abs,wpc,abs,wopc,1.204,1737646698,S19
2025-01-23 15:38:30,SMP03,Laboratory 207,1.204,13144.621,Haewon Computer,abs,wpc,abs,wopc,1.204,1737646710,S19
2025-01-23 15:38:43,SMP03,Laboratory 207,1.204,13144.621,Haewon Computer,abs,wpc,abs,wopc,1.204,1737646723,S19
2025-01-23 15:38:55,SMP03,Laboratory 207,1.204,13144.621,Haewon Computer,abs,wpc,abs,wopc,1.204,1737646735,S19
2025-01-23 15:39:07,SMP03,Laboratory 207,1.682,13144.645,Haewon Computer,abs,wpc,abs,wpc,1.682,1737646747,S20
2025-01-23 15:39:20,SMP03,Laboratory 207,1.682,13144.645,Haewon Computer,abs,wpc,abs,wpc,1.682,1737646760,S20
2025-01-23 15:39:32,SMP03,Laboratory 207,1.682,13144.645,Haewon Computer,abs,wpc,abs,wpc,1.682,1737646772,S20
2025-01-23 15:39:44,SMP03,Laboratory 207,1.682,13144.645,Haewon Computer,abs,wpc,abs,wpc,1.682,1737646784,S20
2025-01-23 15:39:57,SMP03,Laboratory 207,1.682,13144.645,Haewon Computer,abs,wpc,abs,wpc,1.682,1737646797,S20
2025-01-23 15:40:12,SMP03,Laboratory 207,38.689,13145.742,Haewon Computer,abs,wpc,abs,wpc,38.689,1737646812,S20
2025-01-23 15:40:24,SMP03,Laboratory 207,38.689,13145.742,Haewon Computer,abs,wpc,abs,wpc,38.689,1737646824,S20
2025-01-23 15:40:37,SMP03,Laboratory 207,38.689,13145.742,Haewon Computer,abs,wpc,abs,wpc,38.689,1737646837,S20
2025-01-23 15:40:49,SMP03,Laboratory 207,38.689,13145.742,Haewon Computer,abs,wpc,abs,wpc,38.689,1737646849,S20
2025-01-23 15:41:01,SMP03,Laboratory 207,34.932,13146.575,Haewon Computer,abs,wpc,abs,wpc,34.932,1737646861,S20
2025-01-23 15:41:14,SMP03,Laboratory 207,34.932,13146.575,Haewon Computer,abs,wpc,abs,wpc,34.932,1737646874,S20
2025-01-23 15:41:26,SMP03,Laboratory 207,34.932,13146.575,Haewon Computer,abs,wpc,abs,wpc,34.932,1737646886,S20
2025-01-23 15:41:38,SMP03,Laboratory 207,34.932,13146.575,Haewon Computer,abs,wpc,abs,wpc,34.932,1737646898,S20
2025-01-23 15:41:50,SMP03,Laboratory 207,34.932,13146.575,Haewon Computer,abs,wpc,abs,wpc,34.932,1737646910,S20
2025-01-23 15:42:03,SMP03,Laboratory 207,36.002,13147.507,Haewon Computer,abs,wopc,abs,abs,36.002,1737646923,S9
2025-01-23 15:42:15,SMP03,Laboratory 207,36.002,13147.507,Haewon Computer,abs,wopc,abs,abs,36.002,1737646935,S9
2025-01-23 15:42:27,SMP03,Laboratory 207,36.002,13147.507,Haewon Computer,abs,wopc,abs,abs,36.002,1737646947,S9
2025-01-23 15:42:39,SMP03,Laboratory 207,36.002,13147.507,Haewon Computer,abs,wopc,abs,abs,36.002,1737646959,S9
2025-01-23 15:42:52,SMP03,Laboratory 207,36.002,13147.507,Haewon Computer,abs,wopc,abs,abs,36.002,1737646972,S9
2025-01-23 15:43:04,SMP03,Laboratory 207,0.981,13148.004,Haewon Computer,abs,wopc,abs,abs,0.981,1737646984,S9
2025-01-23 15:43:16,SMP03,Laboratory 207,0.981,13148.004,Haewon Computer,abs,wopc,abs,abs,0.981,1737646996,S9
